shift_id,date,employee_id,employee_name,role,hours_worked,hourly_rate,labor_cost
13290,2024-02-14,E012,Raj Patel,Line Cook,8.6,18.0,154.8
13291,2024-02-14,E003,Gianni Ferraro,Head Chef,9.5,30.0,285.0
13292,2024-02-14,E001,Sofia Russo,Owner/Manager,10.9,0.0,0.0
13293,2024-02-15,E006,Tony Esposito,Server,6.9,13.0,89.7
13294,2024-02-15,E014,Kevin Park,Busser/Runner,6.1,11.0,67.1
13295,2024-02-15,E004,Luca Mancini,Sous Chef,8.9,23.5,209.15
13296,2024-02-15,E013,Elena Vasquez,Line Cook,8.7,18.0,156.6
13297,2024-02-15,E002,Giulia Russo,Co-Owner/FOH,12.2,0.0,0.0
13298,2024-02-15,E008,Danny Kwon,Bartender,6.5,16.5,107.25
13299,2024-02-15,E005,Carla DeLuca,Server,6.8,13.0,88.4
13300,2024-02-15,E010,James Whitfield,Busser,6.3,11.0,69.3
13301,2024-02-15,E012,Raj Patel,Line Cook,9.0,18.0,162.0
13302,2024-02-15,E003,Gianni Ferraro,Head Chef,9.0,30.0,270.0
13303,2024-02-15,E001,Sofia Russo,Owner/Manager,10.3,0.0,0.0
13304,2024-02-16,E009,Sofia Abbate,Server,8.8,12.5,110.0
13305,2024-02-16,E007,Natalia Cruz,Server,8.7,13.0,113.1
13306,2024-02-16,E014,Kevin Park,Busser/Runner,7.4,11.0,81.4
13307,2024-02-16,E004,Luca Mancini,Sous Chef,9.7,23.5,227.95
13308,2024-02-16,E013,Elena Vasquez,Line Cook,9.5,18.0,171.0
13309,2024-02-16,E002,Giulia Russo,Co-Owner/FOH,12.0,0.0,0.0
13310,2024-02-16,E008,Danny Kwon,Bartender,6.7,16.5,110.55
13311,2024-02-16,E005,Carla DeLuca,Server,6.9,13.0,89.7
13312,2024-02-16,E010,James Whitfield,Busser,6.3,11.0,69.3
13313,2024-02-16,E012,Raj Patel,Line Cook,9.5,18.0,171.0
13314,2024-02-16,E003,Gianni Ferraro,Head Chef,9.0,30.0,270.0
13315,2024-02-16,E001,Sofia Russo,Owner/Manager,10.7,0.0,0.0
13316,2024-02-16,E011,Mia Torino,Server,6.7,12.5,83.75
13317,2024-02-17,E006,Tony Esposito,Server,7.0,13.0,91.0
13318,2024-02-17,E007,Natalia Cruz,Server,7.9,13.0,102.7
13319,2024-02-17,E014,Kevin Park,Busser/Runner,6.9,11.0,75.9
13320,2024-02-17,E004,Luca Mancini,Sous Chef,9.3,23.5,218.55
13321,2024-02-17,E013,Elena Vasquez,Line Cook,10.5,18.0,189.0
13322,2024-02-17,E002,Giulia Russo,Co-Owner/FOH,10.6,0.0,0.0
13323,2024-02-17,E008,Danny Kwon,Bartender,6.7,16.5,110.55
13324,2024-02-17,E005,Carla DeLuca,Server,8.9,13.0,115.7
13325,2024-02-17,E010,James Whitfield,Busser,7.4,11.0,81.4
13326,2024-02-17,E012,Raj Patel,Line Cook,9.2,18.0,165.6
13327,2024-02-17,E003,Gianni Ferraro,Head Chef,10.3,30.0,309.0
13328,2024-02-17,E001,Sofia Russo,Owner/Manager,11.7,0.0,0.0
13329,2024-02-17,E011,Mia Torino,Server,6.9,12.5,86.25
13330,2024-02-18,E009,Sofia Abbate,Server,8.4,12.5,105.0
13331,2024-02-18,E007,Natalia Cruz,Server,8.0,13.0,104.0
13332,2024-02-18,E014,Kevin Park,Busser/Runner,7.9,11.0,86.9
13333,2024-02-18,E004,Luca Mancini,Sous Chef,9.7,23.5,227.95
13334,2024-02-18,E013,Elena Vasquez,Line Cook,10.4,18.0,187.2
13335,2024-02-18,E002,Giulia Russo,Co-Owner/FOH,11.0,0.0,0.0
13336,2024-02-18,E008,Danny Kwon,Bartender,6.1,16.5,100.65
13337,2024-02-18,E005,Carla DeLuca,Server,9.0,13.0,117.0
13338,2024-02-18,E010,James Whitfield,Busser,8.3,11.0,91.3
13339,2024-02-18,E012,Raj Patel,Line Cook,9.8,18.0,176.4
13340,2024-02-18,E003,Gianni Ferraro,Head Chef,10.6,30.0,318.0
13341,2024-02-18,E001,Sofia Russo,Owner/Manager,10.6,0.0,0.0
13342,2024-02-18,E011,Mia Torino,Server,7.3,12.5,91.25
13343,2024-02-20,E009,Sofia Abbate,Server,5.5,12.5,68.75
13344,2024-02-20,E014,Kevin Park,Busser/Runner,6.6,11.0,72.6
13345,2024-02-20,E004,Luca Mancini,Sous Chef,9.3,23.5,218.55
13346,2024-02-20,E013,Elena Vasquez,Line Cook,10.0,18.0,180.0
13347,2024-02-20,E002,Giulia Russo,Co-Owner/FOH,11.3,0.0,0.0
13348,2024-02-20,E008,Danny Kwon,Bartender,6.4,16.5,105.6
13349,2024-02-20,E010,James Whitfield,Busser,5.2,11.0,57.2
13350,2024-02-20,E012,Raj Patel,Line Cook,9.6,18.0,172.8
13351,2024-02-20,E003,Gianni Ferraro,Head Chef,8.9,30.0,267.0
13352,2024-02-20,E001,Sofia Russo,Owner/Manager,11.0,0.0,0.0
13353,2024-02-20,E011,Mia Torino,Server,6.7,12.5,83.75
13354,2024-02-21,E009,Sofia Abbate,Server,5.3,12.5,66.25
13355,2024-02-21,E014,Kevin Park,Busser/Runner,5.6,11.0,61.6
13356,2024-02-21,E004,Luca Mancini,Sous Chef,9.1,23.5,213.85
13357,2024-02-21,E013,Elena Vasquez,Line Cook,9.3,18.0,167.4
13358,2024-02-21,E002,Giulia Russo,Co-Owner/FOH,11.5,0.0,0.0
13359,2024-02-21,E008,Danny Kwon,Bartender,6.3,16.5,103.95
13360,2024-02-21,E005,Carla DeLuca,Server,5.8,13.0,75.4
13361,2024-02-21,E010,James Whitfield,Busser,6.4,11.0,70.4
13362,2024-02-21,E012,Raj Patel,Line Cook,8.9,18.0,160.2
13363,2024-02-21,E003,Gianni Ferraro,Head Chef,9.5,30.0,285.0
13364,2024-02-21,E001,Sofia Russo,Owner/Manager,10.2,0.0,0.0
13365,2024-02-22,E009,Sofia Abbate,Server,5.5,12.5,68.75
13366,2024-02-22,E014,Kevin Park,Busser/Runner,5.5,11.0,60.5
13367,2024-02-22,E004,Luca Mancini,Sous Chef,8.5,23.5,199.75
13368,2024-02-22,E013,Elena Vasquez,Line Cook,9.1,18.0,163.8
13369,2024-02-22,E002,Giulia Russo,Co-Owner/FOH,11.9,0.0,0.0
13370,2024-02-22,E008,Danny Kwon,Bartender,5.7,16.5,94.05
13371,2024-02-22,E005,Carla DeLuca,Server,6.2,13.0,80.6
13372,2024-02-22,E010,James Whitfield,Busser,6.7,11.0,73.7
13373,2024-02-22,E012,Raj Patel,Line Cook,9.9,18.0,178.2
13374,2024-02-22,E003,Gianni Ferraro,Head Chef,8.1,30.0,243.0
13375,2024-02-22,E001,Sofia Russo,Owner/Manager,12.7,0.0,0.0
13376,2024-02-23,E009,Sofia Abbate,Server,6.6,12.5,82.5
13377,2024-02-23,E006,Tony Esposito,Server,7.0,13.0,91.0
13378,2024-02-23,E014,Kevin Park,Busser/Runner,7.5,11.0,82.5
13379,2024-02-23,E004,Luca Mancini,Sous Chef,9.0,23.5,211.5
13380,2024-02-23,E013,Elena Vasquez,Line Cook,10.7,18.0,192.6
13381,2024-02-23,E002,Giulia Russo,Co-Owner/FOH,10.4,0.0,0.0
13382,2024-02-23,E008,Danny Kwon,Bartender,7.7,16.5,127.05
13383,2024-02-23,E005,Carla DeLuca,Server,8.4,13.0,109.2
13384,2024-02-23,E010,James Whitfield,Busser,7.3,11.0,80.3
13385,2024-02-23,E012,Raj Patel,Line Cook,10.8,18.0,194.4
13386,2024-02-23,E003,Gianni Ferraro,Head Chef,10.3,30.0,309.0
13387,2024-02-23,E001,Sofia Russo,Owner/Manager,11.2,0.0,0.0
13388,2024-02-23,E011,Mia Torino,Server,6.4,12.5,80.0
13389,2024-02-24,E009,Sofia Abbate,Server,8.7,12.5,108.75
13390,2024-02-24,E006,Tony Esposito,Server,8.2,13.0,106.6
13391,2024-02-24,E007,Natalia Cruz,Server,8.1,13.0,105.3
13392,2024-02-24,E014,Kevin Park,Busser/Runner,7.7,11.0,84.7
13393,2024-02-24,E004,Luca Mancini,Sous Chef,9.5,23.5,223.25
13394,2024-02-24,E013,Elena Vasquez,Line Cook,10.9,18.0,196.2
13395,2024-02-24,E002,Giulia Russo,Co-Owner/FOH,11.4,0.0,0.0
13396,2024-02-24,E008,Danny Kwon,Bartender,6.0,16.5,99.0
13397,2024-02-24,E010,James Whitfield,Busser,8.8,11.0,96.8
13398,2024-02-24,E012,Raj Patel,Line Cook,9.5,18.0,171.0
13399,2024-02-24,E003,Gianni Ferraro,Head Chef,10.1,30.0,303.0
13400,2024-02-24,E001,Sofia Russo,Owner/Manager,12.3,0.0,0.0
13401,2024-02-24,E011,Mia Torino,Server,8.8,12.5,110.0
13402,2024-02-25,E006,Tony Esposito,Server,7.7,13.0,100.1
13403,2024-02-25,E007,Natalia Cruz,Server,7.5,13.0,97.5
13404,2024-02-25,E014,Kevin Park,Busser/Runner,8.9,11.0,97.9
13405,2024-02-25,E004,Luca Mancini,Sous Chef,9.2,23.5,216.2
13406,2024-02-25,E013,Elena Vasquez,Line Cook,9.6,18.0,172.8
13407,2024-02-25,E002,Giulia Russo,Co-Owner/FOH,12.8,0.0,0.0
13408,2024-02-25,E008,Danny Kwon,Bartender,7.9,16.5,130.35
13409,2024-02-25,E005,Carla DeLuca,Server,8.1,13.0,105.3
13410,2024-02-25,E010,James Whitfield,Busser,7.6,11.0,83.6
13411,2024-02-25,E012,Raj Patel,Line Cook,10.4,18.0,187.2
13412,2024-02-25,E003,Gianni Ferraro,Head Chef,9.2,30.0,276.0
13413,2024-02-25,E001,Sofia Russo,Owner/Manager,12.0,0.0,0.0
13414,2024-02-25,E011,Mia Torino,Server,7.5,12.5,93.75
13415,2024-02-27,E009,Sofia Abbate,Server,6.3,12.5,78.75
13416,2024-02-27,E014,Kevin Park,Busser/Runner,6.7,11.0,73.7
13417,2024-02-27,E004,Luca Mancini,Sous Chef,8.2,23.5,192.7
13418,2024-02-27,E013,Elena Vasquez,Line Cook,9.3,18.0,167.4
13419,2024-02-27,E002,Giulia Russo,Co-Owner/FOH,11.0,0.0,0.0
13420,2024-02-27,E008,Danny Kwon,Bartender,5.5,16.5,90.75
13421,2024-02-27,E010,James Whitfield,Busser,5.5,11.0,60.5
13422,2024-02-27,E012,Raj Patel,Line Cook,8.6,18.0,154.8
13423,2024-02-27,E003,Gianni Ferraro,Head Chef,8.9,30.0,267.0
13424,2024-02-27,E001,Sofia Russo,Owner/Manager,10.7,0.0,0.0
13425,2024-02-27,E011,Mia Torino,Server,5.9,12.5,73.75
13426,2024-02-28,E007,Natalia Cruz,Server,6.8,13.0,88.4
13427,2024-02-28,E014,Kevin Park,Busser/Runner,6.4,11.0,70.4
13428,2024-02-28,E004,Luca Mancini,Sous Chef,8.8,23.5,206.8
13429,2024-02-28,E013,Elena Vasquez,Line Cook,8.2,18.0,147.6
13430,2024-02-28,E002,Giulia Russo,Co-Owner/FOH,12.8,0.0,0.0
13431,2024-02-28,E008,Danny Kwon,Bartender,6.8,16.5,112.2
13432,2024-02-28,E005,Carla DeLuca,Server,5.7,13.0,74.1
13433,2024-02-28,E010,James Whitfield,Busser,7.0,11.0,77.0
13434,2024-02-28,E012,Raj Patel,Line Cook,8.3,18.0,149.4
13435,2024-02-28,E003,Gianni Ferraro,Head Chef,9.5,30.0,285.0
13436,2024-02-28,E001,Sofia Russo,Owner/Manager,10.3,0.0,0.0
13437,2024-02-29,E014,Kevin Park,Busser/Runner,5.2,11.0,57.2
13438,2024-02-29,E004,Luca Mancini,Sous Chef,8.1,23.5,190.35
13439,2024-02-29,E013,Elena Vasquez,Line Cook,9.4,18.0,169.2
13440,2024-02-29,E002,Giulia Russo,Co-Owner/FOH,10.0,0.0,0.0
13441,2024-02-29,E008,Danny Kwon,Bartender,5.8,16.5,95.7
13442,2024-02-29,E005,Carla DeLuca,Server,6.7,13.0,87.1
13443,2024-02-29,E010,James Whitfield,Busser,5.0,11.0,55.0
13444,2024-02-29,E012,Raj Patel,Line Cook,9.4,18.0,169.2
13445,2024-02-29,E003,Gianni Ferraro,Head Chef,8.4,30.0,252.0
13446,2024-02-29,E001,Sofia Russo,Owner/Manager,10.9,0.0,0.0
13447,2024-02-29,E011,Mia Torino,Server,5.6,12.5,70.0
13448,2024-03-01,E009,Sofia Abbate,Server,6.3,12.5,78.75
13449,2024-03-01,E006,Tony Esposito,Server,8.4,13.0,109.2
13450,2024-03-01,E007,Natalia Cruz,Server,6.4,13.0,83.2
13451,2024-03-01,E014,Kevin Park,Busser/Runner,6.7,11.0,73.7
13452,2024-03-01,E004,Luca Mancini,Sous Chef,9.8,23.5,230.3
13453,2024-03-01,E013,Elena Vasquez,Line Cook,9.5,18.0,171.0
13454,2024-03-01,E002,Giulia Russo,Co-Owner/FOH,12.5,0.0,0.0
13455,2024-03-01,E008,Danny Kwon,Bartender,8.3,16.5,136.95
13456,2024-03-01,E005,Carla DeLuca,Server,6.8,13.0,88.4
13457,2024-03-01,E010,James Whitfield,Busser,7.9,11.0,86.9
13458,2024-03-01,E012,Raj Patel,Line Cook,9.7,18.0,174.6
13459,2024-03-01,E003,Gianni Ferraro,Head Chef,9.8,30.0,294.0
13460,2024-03-01,E001,Sofia Russo,Owner/Manager,10.1,0.0,0.0
13461,2024-03-02,E006,Tony Esposito,Server,6.9,13.0,89.7
13462,2024-03-02,E007,Natalia Cruz,Server,6.2,13.0,80.6
13463,2024-03-02,E014,Kevin Park,Busser/Runner,7.3,11.0,80.3
13464,2024-03-02,E004,Luca Mancini,Sous Chef,10.3,23.5,242.05
13465,2024-03-02,E013,Elena Vasquez,Line Cook,9.3,18.0,167.4
13466,2024-03-02,E002,Giulia Russo,Co-Owner/FOH,10.8,0.0,0.0
13467,2024-03-02,E008,Danny Kwon,Bartender,8.7,16.5,143.55
13468,2024-03-02,E005,Carla DeLuca,Server,6.7,13.0,87.1
13469,2024-03-02,E010,James Whitfield,Busser,8.4,11.0,92.4
13470,2024-03-02,E012,Raj Patel,Line Cook,9.6,18.0,172.8
13471,2024-03-02,E003,Gianni Ferraro,Head Chef,10.0,30.0,300.0
13472,2024-03-02,E001,Sofia Russo,Owner/Manager,11.4,0.0,0.0
13473,2024-03-02,E011,Mia Torino,Server,6.2,12.5,77.5
13474,2024-03-03,E009,Sofia Abbate,Server,8.5,12.5,106.25
13475,2024-03-03,E006,Tony Esposito,Server,6.0,13.0,78.0
13476,2024-03-03,E007,Natalia Cruz,Server,6.0,13.0,78.0
13477,2024-03-03,E014,Kevin Park,Busser/Runner,6.7,11.0,73.7
13478,2024-03-03,E004,Luca Mancini,Sous Chef,10.2,23.5,239.7
13479,2024-03-03,E013,Elena Vasquez,Line Cook,9.6,18.0,172.8
13480,2024-03-03,E002,Giulia Russo,Co-Owner/FOH,12.7,0.0,0.0
13481,2024-03-03,E008,Danny Kwon,Bartender,8.2,16.5,135.3
13482,2024-03-03,E005,Carla DeLuca,Server,8.1,13.0,105.3
13483,2024-03-03,E010,James Whitfield,Busser,7.7,11.0,84.7
13484,2024-03-03,E012,Raj Patel,Line Cook,9.2,18.0,165.6
13485,2024-03-03,E003,Gianni Ferraro,Head Chef,10.2,30.0,306.0
13486,2024-03-03,E001,Sofia Russo,Owner/Manager,11.6,0.0,0.0
13487,2024-03-05,E006,Tony Esposito,Server,6.9,13.0,89.7
13488,2024-03-05,E014,Kevin Park,Busser/Runner,5.9,11.0,64.9
13489,2024-03-05,E004,Luca Mancini,Sous Chef,8.6,23.5,202.1
13490,2024-03-05,E013,Elena Vasquez,Line Cook,9.4,18.0,169.2
13491,2024-03-05,E002,Giulia Russo,Co-Owner/FOH,10.3,0.0,0.0
13492,2024-03-05,E008,Danny Kwon,Bartender,5.1,16.5,84.15
13493,2024-03-05,E005,Carla DeLuca,Server,6.0,13.0,78.0
13494,2024-03-05,E010,James Whitfield,Busser,5.1,11.0,56.1
13495,2024-03-05,E012,Raj Patel,Line Cook,8.5,18.0,153.0
13496,2024-03-05,E003,Gianni Ferraro,Head Chef,9.6,30.0,288.0
13497,2024-03-05,E001,Sofia Russo,Owner/Manager,12.5,0.0,0.0
13498,2024-03-06,E014,Kevin Park,Busser/Runner,5.3,11.0,58.3
13499,2024-03-06,E004,Luca Mancini,Sous Chef,8.7,23.5,204.45
13500,2024-03-06,E013,Elena Vasquez,Line Cook,9.8,18.0,176.4
13501,2024-03-06,E002,Giulia Russo,Co-Owner/FOH,10.6,0.0,0.0
13502,2024-03-06,E008,Danny Kwon,Bartender,5.1,16.5,84.15
13503,2024-03-06,E005,Carla DeLuca,Server,6.1,13.0,79.3
13504,2024-03-06,E010,James Whitfield,Busser,5.2,11.0,57.2
13505,2024-03-06,E012,Raj Patel,Line Cook,9.1,18.0,163.8
13506,2024-03-06,E003,Gianni Ferraro,Head Chef,9.2,30.0,276.0
13507,2024-03-06,E001,Sofia Russo,Owner/Manager,11.6,0.0,0.0
13508,2024-03-06,E011,Mia Torino,Server,6.3,12.5,78.75
13509,2024-03-07,E009,Sofia Abbate,Server,5.5,12.5,68.75
13510,2024-03-07,E007,Natalia Cruz,Server,6.9,13.0,89.7
13511,2024-03-07,E014,Kevin Park,Busser/Runner,5.4,11.0,59.4
13512,2024-03-07,E004,Luca Mancini,Sous Chef,9.4,23.5,220.9
13513,2024-03-07,E013,Elena Vasquez,Line Cook,9.9,18.0,178.2
13514,2024-03-07,E002,Giulia Russo,Co-Owner/FOH,10.0,0.0,0.0
13515,2024-03-07,E008,Danny Kwon,Bartender,5.0,16.5,82.5
13516,2024-03-07,E010,James Whitfield,Busser,5.9,11.0,64.9
13517,2024-03-07,E012,Raj Patel,Line Cook,8.2,18.0,147.6
13518,2024-03-07,E003,Gianni Ferraro,Head Chef,9.1,30.0,273.0
13519,2024-03-07,E001,Sofia Russo,Owner/Manager,12.3,0.0,0.0
13520,2024-03-08,E009,Sofia Abbate,Server,7.0,12.5,87.5
13521,2024-03-08,E006,Tony Esposito,Server,7.7,13.0,100.1
13522,2024-03-08,E014,Kevin Park,Busser/Runner,6.3,11.0,69.3
13523,2024-03-08,E004,Luca Mancini,Sous Chef,9.2,23.5,216.2
13524,2024-03-08,E013,Elena Vasquez,Line Cook,10.5,18.0,189.0
13525,2024-03-08,E002,Giulia Russo,Co-Owner/FOH,10.4,0.0,0.0
13526,2024-03-08,E008,Danny Kwon,Bartender,6.6,16.5,108.9
13527,2024-03-08,E005,Carla DeLuca,Server,7.2,13.0,93.6
13528,2024-03-08,E010,James Whitfield,Busser,6.0,11.0,66.0
13529,2024-03-08,E012,Raj Patel,Line Cook,10.0,18.0,180.0
13530,2024-03-08,E003,Gianni Ferraro,Head Chef,10.0,30.0,300.0
13531,2024-03-08,E001,Sofia Russo,Owner/Manager,11.8,0.0,0.0
13532,2024-03-08,E011,Mia Torino,Server,7.5,12.5,93.75
13533,2024-03-09,E006,Tony Esposito,Server,7.3,13.0,94.9
13534,2024-03-09,E007,Natalia Cruz,Server,7.8,13.0,101.4
13535,2024-03-09,E014,Kevin Park,Busser/Runner,7.1,11.0,78.1
13536,2024-03-09,E004,Luca Mancini,Sous Chef,9.6,23.5,225.6
13537,2024-03-09,E013,Elena Vasquez,Line Cook,9.8,18.0,176.4
13538,2024-03-09,E002,Giulia Russo,Co-Owner/FOH,12.2,0.0,0.0
13539,2024-03-09,E008,Danny Kwon,Bartender,6.8,16.5,112.2
13540,2024-03-09,E005,Carla DeLuca,Server,7.1,13.0,92.3
13541,2024-03-09,E010,James Whitfield,Busser,9.0,11.0,99.0
13542,2024-03-09,E012,Raj Patel,Line Cook,9.4,18.0,169.2
13543,2024-03-09,E003,Gianni Ferraro,Head Chef,10.2,30.0,306.0
13544,2024-03-09,E001,Sofia Russo,Owner/Manager,10.7,0.0,0.0
13545,2024-03-09,E011,Mia Torino,Server,7.8,12.5,97.5
13546,2024-03-10,E009,Sofia Abbate,Server,7.2,12.5,90.0
13547,2024-03-10,E007,Natalia Cruz,Server,7.9,13.0,102.7
13548,2024-03-10,E014,Kevin Park,Busser/Runner,6.5,11.0,71.5
13549,2024-03-10,E004,Luca Mancini,Sous Chef,9.8,23.5,230.3
13550,2024-03-10,E013,Elena Vasquez,Line Cook,9.1,18.0,163.8
13551,2024-03-10,E002,Giulia Russo,Co-Owner/FOH,11.3,0.0,0.0
13552,2024-03-10,E008,Danny Kwon,Bartender,6.5,16.5,107.25
13553,2024-03-10,E005,Carla DeLuca,Server,7.4,13.0,96.2
13554,2024-03-10,E010,James Whitfield,Busser,7.6,11.0,83.6
13555,2024-03-10,E012,Raj Patel,Line Cook,10.6,18.0,190.8
13556,2024-03-10,E003,Gianni Ferraro,Head Chef,9.3,30.0,279.0
13557,2024-03-10,E001,Sofia Russo,Owner/Manager,10.5,0.0,0.0
13558,2024-03-10,E011,Mia Torino,Server,7.4,12.5,92.5
13559,2024-03-12,E014,Kevin Park,Busser/Runner,6.8,11.0,74.8
13560,2024-03-12,E004,Luca Mancini,Sous Chef,9.0,23.5,211.5
13561,2024-03-12,E013,Elena Vasquez,Line Cook,8.8,18.0,158.4
13562,2024-03-12,E002,Giulia Russo,Co-Owner/FOH,11.7,0.0,0.0
13563,2024-03-12,E008,Danny Kwon,Bartender,5.5,16.5,90.75
13564,2024-03-12,E005,Carla DeLuca,Server,5.6,13.0,72.8
13565,2024-03-12,E010,James Whitfield,Busser,6.3,11.0,69.3
13566,2024-03-12,E012,Raj Patel,Line Cook,9.5,18.0,171.0
13567,2024-03-12,E003,Gianni Ferraro,Head Chef,9.9,30.0,297.0
13568,2024-03-12,E001,Sofia Russo,Owner/Manager,10.6,0.0,0.0
13569,2024-03-12,E011,Mia Torino,Server,6.2,12.5,77.5
13570,2024-03-13,E009,Sofia Abbate,Server,5.4,12.5,67.5
13571,2024-03-13,E014,Kevin Park,Busser/Runner,5.4,11.0,59.4
13572,2024-03-13,E004,Luca Mancini,Sous Chef,8.6,23.5,202.1
13573,2024-03-13,E013,Elena Vasquez,Line Cook,8.6,18.0,154.8
13574,2024-03-13,E002,Giulia Russo,Co-Owner/FOH,10.2,0.0,0.0
13575,2024-03-13,E008,Danny Kwon,Bartender,5.1,16.5,84.15
13576,2024-03-13,E010,James Whitfield,Busser,5.8,11.0,63.8
13577,2024-03-13,E012,Raj Patel,Line Cook,9.9,18.0,178.2
13578,2024-03-13,E003,Gianni Ferraro,Head Chef,9.9,30.0,297.0
13579,2024-03-13,E001,Sofia Russo,Owner/Manager,11.7,0.0,0.0
13580,2024-03-13,E011,Mia Torino,Server,5.5,12.5,68.75
13581,2024-03-14,E006,Tony Esposito,Server,5.3,13.0,68.9
13582,2024-03-14,E014,Kevin Park,Busser/Runner,6.0,11.0,66.0
13583,2024-03-14,E004,Luca Mancini,Sous Chef,8.4,23.5,197.4
13584,2024-03-14,E013,Elena Vasquez,Line Cook,9.8,18.0,176.4
13585,2024-03-14,E002,Giulia Russo,Co-Owner/FOH,10.8,0.0,0.0
13586,2024-03-14,E008,Danny Kwon,Bartender,6.2,16.5,102.3
13587,2024-03-14,E010,James Whitfield,Busser,6.4,11.0,70.4
13588,2024-03-14,E012,Raj Patel,Line Cook,9.8,18.0,176.4
13589,2024-03-14,E003,Gianni Ferraro,Head Chef,9.8,30.0,294.0
13590,2024-03-14,E001,Sofia Russo,Owner/Manager,10.0,0.0,0.0
13591,2024-03-14,E011,Mia Torino,Server,5.2,12.5,65.0
13592,2024-03-15,E009,Sofia Abbate,Server,7.6,12.5,95.0
13593,2024-03-15,E006,Tony Esposito,Server,8.4,13.0,109.2
13594,2024-03-15,E014,Kevin Park,Busser/Runner,6.4,11.0,70.4
13595,2024-03-15,E004,Luca Mancini,Sous Chef,9.0,23.5,211.5
13596,2024-03-15,E013,Elena Vasquez,Line Cook,10.9,18.0,196.2
13597,2024-03-15,E002,Giulia Russo,Co-Owner/FOH,12.0,0.0,0.0
13598,2024-03-15,E008,Danny Kwon,Bartender,7.7,16.5,127.05
13599,2024-03-15,E005,Carla DeLuca,Server,7.8,13.0,101.4
13600,2024-03-15,E010,James Whitfield,Busser,8.3,11.0,91.3
13601,2024-03-15,E012,Raj Patel,Line Cook,9.1,18.0,163.8
13602,2024-03-15,E003,Gianni Ferraro,Head Chef,10.6,30.0,318.0
13603,2024-03-15,E001,Sofia Russo,Owner/Manager,12.3,0.0,0.0
13604,2024-03-15,E011,Mia Torino,Server,8.6,12.5,107.5
13605,2024-03-16,E009,Sofia Abbate,Server,8.3,12.5,103.75
13606,2024-03-16,E006,Tony Esposito,Server,6.9,13.0,89.7
13607,2024-03-16,E007,Natalia Cruz,Server,6.7,13.0,87.1
13608,2024-03-16,E014,Kevin Park,Busser/Runner,7.7,11.0,84.7
13609,2024-03-16,E004,Luca Mancini,Sous Chef,10.7,23.5,251.45
13610,2024-03-16,E013,Elena Vasquez,Line Cook,9.5,18.0,171.0
13611,2024-03-16,E002,Giulia Russo,Co-Owner/FOH,10.9,0.0,0.0
13612,2024-03-16,E008,Danny Kwon,Bartender,7.1,16.5,117.15
13613,2024-03-16,E010,James Whitfield,Busser,7.1,11.0,78.1
13614,2024-03-16,E012,Raj Patel,Line Cook,10.1,18.0,181.8
13615,2024-03-16,E003,Gianni Ferraro,Head Chef,9.1,30.0,273.0
13616,2024-03-16,E001,Sofia Russo,Owner/Manager,11.2,0.0,0.0
13617,2024-03-16,E011,Mia Torino,Server,7.0,12.5,87.5
13618,2024-03-17,E009,Sofia Abbate,Server,8.6,12.5,107.5
13619,2024-03-17,E007,Natalia Cruz,Server,7.8,13.0,101.4
13620,2024-03-17,E014,Kevin Park,Busser/Runner,7.6,11.0,83.6
13621,2024-03-17,E004,Luca Mancini,Sous Chef,9.9,23.5,232.65
13622,2024-03-17,E013,Elena Vasquez,Line Cook,9.3,18.0,167.4
13623,2024-03-17,E002,Giulia Russo,Co-Owner/FOH,10.6,0.0,0.0
13624,2024-03-17,E008,Danny Kwon,Bartender,7.1,16.5,117.15
13625,2024-03-17,E005,Carla DeLuca,Server,7.2,13.0,93.6
13626,2024-03-17,E010,James Whitfield,Busser,6.7,11.0,73.7
13627,2024-03-17,E012,Raj Patel,Line Cook,10.6,18.0,190.8
13628,2024-03-17,E003,Gianni Ferraro,Head Chef,9.3,30.0,279.0
13629,2024-03-17,E001,Sofia Russo,Owner/Manager,11.7,0.0,0.0
13630,2024-03-17,E011,Mia Torino,Server,6.4,12.5,80.0
13631,2024-03-19,E007,Natalia Cruz,Server,5.8,13.0,75.4
13632,2024-03-19,E014,Kevin Park,Busser/Runner,7.0,11.0,77.0
13633,2024-03-19,E004,Luca Mancini,Sous Chef,9.2,23.5,216.2
13634,2024-03-19,E013,Elena Vasquez,Line Cook,8.6,18.0,154.8
13635,2024-03-19,E002,Giulia Russo,Co-Owner/FOH,10.2,0.0,0.0
13636,2024-03-19,E008,Danny Kwon,Bartender,5.4,16.5,89.1
13637,2024-03-19,E005,Carla DeLuca,Server,5.2,13.0,67.6
13638,2024-03-19,E010,James Whitfield,Busser,5.7,11.0,62.7
13639,2024-03-19,E012,Raj Patel,Line Cook,9.7,18.0,174.6
13640,2024-03-19,E003,Gianni Ferraro,Head Chef,9.0,30.0,270.0
13641,2024-03-19,E001,Sofia Russo,Owner/Manager,10.0,0.0,0.0
13642,2024-03-20,E006,Tony Esposito,Server,5.5,13.0,71.5
13643,2024-03-20,E007,Natalia Cruz,Server,6.1,13.0,79.3
13644,2024-03-20,E014,Kevin Park,Busser/Runner,6.7,11.0,73.7
13645,2024-03-20,E004,Luca Mancini,Sous Chef,9.7,23.5,227.95
13646,2024-03-20,E013,Elena Vasquez,Line Cook,8.6,18.0,154.8
13647,2024-03-20,E002,Giulia Russo,Co-Owner/FOH,11.1,0.0,0.0
